unit_id,post,D,Y,X1,X2,X3,X4
904,1,1,56.30780527268591,0,5,0,0
905,1,1,54.45584104690054,5,6,0,1
906,1,1,52.04845911907773,1,6,0,0
907,1,0,49.890146944036054,3,4,0,1
908,1,0,50.021834553220884,6,6,0,0
909,1,0,47.88250862043759,6,5,1,1
910,1,1,56.08860247387213,3,6,0,0
911,1,1,53.52257550998509,4,5,0,0
912,1,0,51.108904931091075,2,5,0,1
913,1,0,51.20450428326447,5,5,0,0
914,1,1,53.703139541355476,6,4,1,0
915,1,0,50.64957094909549,1,5,1,1
916,1,0,50.07785205494682,3,4,1,0
917,1,0,51.50832768133198,2,5,1,1
918,1,0,49.49632357040056,2,7,1,1
919,1,0,48.21852267193993,4,5,0,0
920,1,0,49.91931806286752,3,5,0,0
921,1,1,53.574278115660626,0,4,0,1
922,1,0,50.09705034679229,2,6,0,0
923,1,1,55.61788732632346,6,6,0,1
924,1,1,55.343387723507014,4,5,0,1
925,1,0,50.25419316758814,5,4,0,1
926,1,1,54.85238616820585,5,5,0,0
927,1,0,49.83643277877172,5,5,1,0
928,1,1,56.167093289301434,4,6,0,1
929,1,0,51.31561199225837,5,5,0,1
930,1,0,47.86046185919701,2,3,1,0
931,1,0,51.223406559836896,2,4,1,0
932,1,1,54.623002356100066,4,8,0,0
933,1,0,51.87594715511965,1,5,0,0
934,1,0,48.553754949421,6,5,0,0
935,1,1,54.055568179140025,5,6,1,1
936,1,0,48.713687258516565,4,4,0,1
937,1,1,53.94721983918528,3,6,0,0
938,1,1,56.928118951608255,4,7,1,0
939,1,0,51.27913366201617,2,6,0,0
940,1,1,56.55357027530374,2,8,1,0
941,1,0,49.5087626164317,3,6,1,0
942,1,1,56.31714938175967,3,5,1,0
943,1,1,53.06828689813181,3,7,1,1
944,1,0,48.212470606720856,4,5,1,0
945,1,1,56.17969587286466,4,7,0,0
946,1,1,56.37846266151612,7,4,0,1
947,1,0,48.724011936084445,5,5,0,0
948,1,1,54.4769763136557,3,7,0,0
949,1,0,51.28076705618274,3,4,0,0
950,1,1,57.68463673552492,0,5,0,0
951,1,1,55.5249745151437,2,6,0,1
952,1,1,54.29433944265175,8,6,0,0
953,1,1,55.36044222861062,3,6,1,0
954,1,0,51.12593543317709,4,4,0,0
955,1,0,48.926351213918856,3,6,0,0
956,1,1,55.763840961377895,4,5,0,0
957,1,0,47.288332261826376,5,6,1,0
958,1,1,54.52836542777115,2,6,0,0
959,1,1,54.837533694776084,2,7,0,1
960,1,0,51.45081846505301,-1,6,1,0
961,1,1,55.91945163330241,2,7,0,1
962,1,0,50.79533967364085,2,5,1,0
963,1,1,55.056807079545656,6,7,0,1
964,1,0,49.00740222268308,5,7,1,1
965,1,0,50.145614604007896,1,6,1,1
966,1,1,54.22063003801387,5,5,1,1
967,1,1,55.05158003011835,3,5,0,1
968,1,1,55.76930060954214,5,6,0,0
969,1,1,53.99117328070345,4,8,0,1
970,1,0,50.836546070700614,3,7,1,0
971,1,1,54.73841191442573,5,6,0,1
972,1,0,50.81681346381257,5,5,1,0
973,1,1,55.904551823668804,3,7,0,0
974,1,1,55.0590958638175,6,6,0,0
975,1,0,49.30733137806618,5,4,0,1
976,1,0,49.90696035968896,4,6,0,1
977,1,1,54.66642490617898,4,6,1,0
978,1,0,50.24100581709143,3,4,1,0
979,1,0,50.45133362085268,5,6,0,1
980,1,0,50.598607933333355,4,7,1,1
981,1,1,56.227021825706245,1,5,1,0
982,1,0,49.05322366107505,3,6,0,0
983,1,1,54.70750523390487,4,6,0,1
984,1,0,49.58814553130375,3,6,0,1
985,1,0,48.78867900125976,3,4,0,0
986,1,1,54.86660977513003,4,6,0,0
987,1,0,48.79400868592774,3,6,1,0
988,1,0,49.619435427590325,3,5,0,1
989,1,1,54.368867705463956,6,6,0,1
990,1,1,56.46334194616599,4,5,0,1
991,1,0,52.69402581727804,1,8,1,0
992,1,1,55.412291868349655,7,6,0,1
993,1,0,49.271415313447086,3,5,0,0
994,1,0,51.501655694147544,2,3,0,0
995,1,0,51.7681682491276,4,3,1,1
996,1,0,51.82327085375677,5,5,0,0
997,1,1,53.569136616452774,4,5,1,0
998,1,1,54.9006070730718,3,4,1,1
999,1,0,50.310387344048316,4,6,1,0
