individual_id,post_intervention,financial_aid,employment_status,household_income,age,gender,marital_status
902,1,0,45.88632938005827,2,6,0,1
903,1,0,43.29721231489992,5,6,0,1
904,1,1,42.21244645766984,5,6,1,1
905,1,0,43.96841379971951,2,4,0,1
906,1,1,44.67747049245937,3,6,1,0
907,1,0,44.880413742902846,-1,6,0,1
908,1,0,44.68118110612744,4,6,0,1
909,1,0,43.22016675411047,1,6,0,1
910,1,0,42.98195476866466,2,6,1,1
911,1,1,43.908812359658455,4,5,1,1
912,1,0,44.13259826820859,3,5,1,0
913,1,0,44.21080432118576,4,5,0,0
914,1,1,44.33457767936516,6,5,1,0
915,1,0,45.04178670972591,2,4,1,1
916,1,0,44.3456753405508,1,5,0,1
917,1,0,44.37512403342919,5,6,1,1
918,1,0,43.74903207513229,4,4,1,0
919,1,1,43.84524636181588,4,6,1,1
920,1,0,43.62834218744852,4,6,0,1
921,1,0,43.74336477200663,4,6,0,0
922,1,0,44.62486154583635,1,7,1,0
923,1,1,46.6472887710151,4,6,1,0
924,1,0,44.01437446403952,2,5,1,0
925,1,1,43.57126040929147,5,3,0,0
926,1,0,45.02869051533861,5,5,1,1
927,1,1,45.24394373068333,3,6,0,0
928,1,0,44.21987948859661,5,5,0,0
929,1,0,45.93497295764772,2,5,1,1
930,1,1,44.34380078538902,4,5,1,1
931,1,0,45.00437204118168,7,5,0,0
932,1,1,43.94214538967188,6,5,0,1
933,1,1,44.10180704955315,5,7,0,1
934,1,1,44.67402777810012,3,4,0,1
935,1,0,42.88794612088615,0,7,0,1
936,1,0,43.68797902713747,5,5,1,0
937,1,1,42.06123006404784,7,5,0,1
938,1,1,44.21127166849284,4,4,1,1
939,1,0,44.8113695791588,6,8,0,0
940,1,0,41.89197019645542,3,5,0,1
941,1,1,45.41395497489607,4,6,0,0
942,1,0,44.26575669339389,5,6,0,1
943,1,0,44.82126165647583,4,4,0,1
944,1,0,44.31817644187715,5,6,1,1
945,1,1,43.22227889480055,5,6,1,1
946,1,1,46.25813391834355,4,5,0,0
947,1,0,44.391256290965245,1,8,0,1
948,1,1,44.407769585224,3,6,1,1
949,1,0,44.368962168504034,3,5,0,0
950,1,1,44.935794098138366,2,6,0,0
951,1,0,43.826287171023786,3,6,1,1
952,1,0,44.26508072055096,6,5,1,0
953,1,0,43.48096321432599,6,6,1,0
954,1,0,44.172053916024296,3,4,0,0
955,1,0,43.99841426125252,2,5,1,0
956,1,0,45.12687716513867,3,5,0,0
957,1,0,44.06400095652355,5,5,1,0
958,1,1,45.69012043684277,5,3,1,0
959,1,0,44.48541860432105,4,6,1,1
960,1,1,45.16579055508225,2,6,0,0
961,1,1,43.15298638289243,6,6,0,1
962,1,0,46.43622763792406,2,5,1,0
963,1,1,46.440169712516,5,3,1,1
964,1,0,45.52572890986313,4,6,0,1
965,1,0,44.58137502831449,2,6,0,0
966,1,0,45.66899791402132,3,5,0,0
967,1,0,45.8344678706166,3,6,0,0
968,1,0,44.494832509344896,3,5,0,1
969,1,1,44.56912769988617,5,5,1,1
970,1,0,43.54759421394803,6,6,1,1
971,1,1,45.98862125649416,3,5,1,1
972,1,1,45.08764270806419,3,4,1,0
973,1,1,45.87038920889504,4,7,0,1
974,1,1,46.26097649955479,5,5,0,0
975,1,0,43.51382168578266,6,7,0,1
976,1,0,43.11882482422018,4,7,0,0
977,1,0,43.43113454802307,0,5,1,0
978,1,0,45.11469822709138,0,5,0,1
979,1,0,44.90563244773191,3,5,0,0
980,1,1,43.72047386071951,5,6,1,0
981,1,1,45.064482260118105,4,5,1,0
982,1,0,44.21716717875234,4,5,0,0
983,1,0,40.63586985247832,6,7,0,0
984,1,1,44.63960280311473,3,5,0,1
985,1,0,43.49263027443648,6,7,0,0
986,1,1,44.38329794066226,1,5,0,1
987,1,1,47.01873908826925,1,6,1,0
988,1,0,43.750804583511005,2,6,1,0
989,1,0,43.456319639662745,4,5,0,0
990,1,0,44.12502514754424,3,7,1,0
991,1,1,44.32545800258654,6,5,0,0
992,1,0,44.35663091963582,6,5,1,0
993,1,0,44.3707063039956,2,5,1,1
994,1,0,46.38473995284359,3,4,1,1
995,1,1,45.23961988897929,4,5,0,1
996,1,1,44.67993754832488,3,6,1,0
997,1,0,44.26951562128397,6,5,1,1
998,1,0,44.70010645345563,5,6,1,1
999,1,0,44.95326161788948,1,5,0,1
