"","race","year","female","agecat4","edcat5","pop","emp","mn_wg","mn_lnwg","wt_wg","numobs_wg","sd_wg"
"3643",3,2003,0,4,3,132323.148758333,83288.6155815125,21.9647064208984,2.96146011352539,46523.7089583333,74,14.7147407531738
"3644",1,2003,0,4,4,2064919.423925,1524742.82426071,35.322151184082,3.38317608833313,662584.253091666,1047,22.2871570587158
"3645",2,2003,0,4,4,129246.025,77111.4084777832,20.5951709747314,2.88330388069153,30628.8138333333,46,11.6651496887207
"3646",3,2003,0,4,4,151165.909341667,114629.034036636,25.3686580657959,3.05320000648499,41348.6276916667,55,14.4079418182373
"3647",1,2003,0,4,5,1745694.052025,1357980.23484421,40.4716110229492,3.52953314781189,602210.731958334,1008,23.0096626281738
"3648",2,2003,0,4,5,91557.5782166667,61510.9604415894,35.7833633422852,3.4599072933197,23846.305825,36,21.4120826721191
"3649",3,2003,0,4,5,117546.278816667,93744.3700942993,45.3431854248047,3.69019389152527,39846.8619416667,50,20.6368103027344
"3650",1,2003,1,1,1,4745813.29285,1627937.52972412,7.93141078948975,2.04199242591858,1099049.390825,1756,2.27280974388123
"3651",2,2003,1,1,1,1010704.75855,210033.182472229,7.62927722930908,2.01169657707214,130351.854191667,154,1.62217748165131
"3652",3,2003,1,1,1,404140.221466666,91099.6387290955,7.97498416900635,2.05253219604492,58751.9309083333,110,1.81709706783295
"3653",1,2003,1,1,2,3463958.80830834,2132304.4761734,9.95571708679199,2.22937512397766,1384760.982075,2070,6.33692646026611
"3654",2,2003,1,1,2,828114.917108334,379525.380805969,10.2827949523926,2.24738121032715,197560.414383333,220,7.76380062103271
"3655",3,2003,1,1,2,338320.2785,154500.457572937,9.9992561340332,2.23126244544983,109536.07815,156,5.7020378112793
"3656",1,2003,1,1,3,4484284.29091665,3045005.79023361,10.6850748062134,2.28955745697021,1903438.68148333,2858,6.92417144775391
"3657",2,2003,1,1,3,721685.359666666,384257.854530334,10.3817539215088,2.292729139328,230666.888691667,249,3.38134598731995
"3658",3,2003,1,1,3,460167.73045,252429.510044098,10.6147661209106,2.3024570941925,156175.610408333,214,4.04308891296387
"3659",1,2003,1,1,4,1056434.39383333,839499.738937378,15.8166561126709,2.66346907615662,540512.988333333,770,8.06753063201904
"3660",2,2003,1,1,4,117737.6853,90561.7156906128,16.6220417022705,2.72827553749084,52288.5181666666,55,7.18917369842529
"3661",3,2003,1,1,4,138370.055825,87418.8285751343,14.0832347869873,2.58851099014282,46227.6261166667,56,5.02487087249756
"3662",1,2003,1,1,5,68060.517775,54705.3294525146,18.7650051116943,2.84416079521179,27783.4459166667,38,7.90184736251831
"3663",2,2003,1,1,5,10199.5094833333,8983.43916320801,16.235445022583,2.71627235412598,6900.08965,8,6.13118076324463
"3664",3,2003,1,1,5,9447.03926666667,470.005767822266,7.20174741744995,1.97432374954224,470.005775,1,NA
"3665",1,2003,1,2,1,2497497.23618333,1121042.79886627,9.81118106842041,2.23522996902466,698850.891183334,942,3.37352013587952
"3666",2,2003,1,2,1,376273.097391667,168877.293716431,9.13034152984619,2.17206811904907,100248.572683333,124,2.56160140037537
"3667",3,2003,1,2,1,219571.570733333,104669.096443176,9.99548530578613,2.24937701225281,61635.2097666667,94,3.31235718727112
"3668",1,2003,1,2,2,6798469.05704168,4469049.9859848,13.5502166748047,2.50504779815674,2693172.59539166,4283,8.21033191680908
"3669",2,2003,1,2,2,1493925.87155,1002333.42376709,11.8559045791626,2.39985775947571,527073.669525,658,4.9945216178894
"3670",3,2003,1,2,2,538939.013175,319354.416370392,13.1908750534058,2.48441505432129,187204.672583333,333,7.1075644493103
"3671",1,2003,1,2,3,6804292.57513336,5044274.69659424,16.7228698730469,2.69940805435181,3143023.80793334,5011,10.311393737793
"3672",2,2003,1,2,3,1477659.4339,1097751.09146118,14.6665534973145,2.60171413421631,624987.897074999,755,6.78181743621826
"3673",3,2003,1,2,3,579268.855533332,398584.321342468,16.2673683166504,2.68414664268494,253258.875725,408,7.8205623626709
"3674",1,2003,1,2,4,5561035.29451666,4333399.74109459,23.727725982666,3.02405619621277,2706222.43600001,4307,15.219313621521
"3675",2,2003,1,2,4,693390.986841667,586139.647407532,21.1219062805176,2.94711828231812,310385.521808334,361,10.6023368835449
"3676",3,2003,1,2,4,784685.253516668,527828.08184433,22.5308380126953,2.99409413337708,324423.35385,416,11.9735851287842
"3677",1,2003,1,2,5,2016323.053825,1633503.23018646,30.723934173584,3.2667727470398,1010919.17931667,1585,20.8756904602051
"3678",2,2003,1,2,5,192787.584866667,169948.389633179,30.0656394958496,3.2054591178894,91587.8947833333,119,23.7843589782715
"3679",3,2003,1,2,5,366760.591258333,253780.280723572,29.1094379425049,3.1992495059967,146291.9112,184,17.4842281341553
"3680",1,2003,1,3,1,2187522.47639167,1043715.19105911,10.5709590911865,2.29446792602539,573675.756091666,828,5.00429630279541
"3681",2,2003,1,3,1,510785.938066666,239432.905151367,10.0915975570679,2.21112871170044,124588.803266667,156,9.90265655517578
"3682",3,2003,1,3,1,258534.983208333,130762.832162857,10.6744003295898,2.3186936378479,67988.476325,105,3.4201774597168
"3683",1,2003,1,3,2,8516471.30135832,6190031.66364288,15.286509513855,2.61039662361145,3474149.86388333,5857,10.020263671875
"3684",2,2003,1,3,2,1522056.0603,1069885.22080231,13.0187044143677,2.48008799552917,529161.524091666,667,5.99318170547485
"3685",3,2003,1,3,2,554462.359325,370178.692491531,12.8906078338623,2.44216442108154,182599.529016667,335,8.43291091918945
"3686",1,2003,1,3,3,7717359.74458333,5975654.86282349,19.3815269470215,2.8335702419281,3480718.71594167,5898,11.8627367019653
"3687",2,2003,1,3,3,1209080.460475,912856.856258392,17.1076774597168,2.73788356781006,436813.915383333,545,8.53976154327393
"3688",3,2003,1,3,3,494463.339675,363900.010189056,20.0771903991699,2.81977796554565,199632.170841667,344,17.2399578094482
"3689",1,2003,1,3,4,5069138.50704999,3968502.89487648,26.3280353546143,3.10724020004272,2210673.02475,3806,18.060863494873
"3690",2,2003,1,3,4,557304.280016667,467438.320701599,25.910135269165,3.1163055896759,232457.814608334,284,16.0734825134277
"3691",3,2003,1,3,4,536172.076875,403514.43050003,24.4119491577148,3.05010557174683,214746.655416667,310,14.8504447937012
"3692",1,2003,1,3,5,2718529.86276666,2332492.88221359,33.3529777526855,3.3602192401886,1350307.63654167,2230,20.2690162658691
"3693",2,2003,1,3,5,256361.0344,227511.083557129,33.5792121887207,3.38847494125366,121002.755258333,162,20.0128288269043
"3694",3,2003,1,3,5,220088.056066667,175149.038837433,35.7912178039551,3.39711213111877,86137.858,129,22.2549381256104
"3695",1,2003,1,4,1,1481127.31701667,486837.166061401,10.9078722000122,2.31234192848206,244924.025983333,375,5.91186237335205
"3696",2,2003,1,4,1,310407.105183333,99860.7782974243,10.4610328674316,2.29174518585205,46205.2831916667,65,3.97327780723572
"3697",3,2003,1,4,1,145992.095708333,35346.972869873,9.78624629974365,2.21485257148743,17685.1179916667,34,3.93711185455322
"3698",1,2003,1,4,2,4600189.325675,2403212.1794281,15.7176570892334,2.62334632873535,1278794.70085,2095,10.6013650894165
"3699",2,2003,1,4,2,564022.108083333,256278.638053894,14.3127393722534,2.51343035697937,123309.043141667,174,12.0181350708008
"3700",3,2003,1,4,2,241150.266016667,115312.34495163,13.8962116241455,2.54030823707581,62577.625375,98,6.60043287277222
"3701",1,2003,1,4,3,3176041.5077,1928464.68315506,19.472240447998,2.82108879089355,1051482.87920833,1717,13.469500541687
"3702",2,2003,1,4,3,364923.4527,201565.301704407,20.0493068695068,2.83339977264404,110098.853408333,149,15.5311489105225
"3703",3,2003,1,4,3,148464.997308333,87487.2469673157,17.6232089996338,2.73401498794556,38931.3621666667,81,11.3579416275024
"3704",1,2003,1,4,4,1681263.30409167,1068344.61645889,26.7408218383789,3.10722804069519,555429.957733333,917,19.1699638366699
"3705",2,2003,1,4,4,145809.65385,97271.4655685425,24.4356670379639,3.07773160934448,53226.669925,75,11.3435192108154
"3706",3,2003,1,4,4,163281.711991667,100681.193725586,24.5328960418701,3.05950880050659,44455.7638666667,61,14.397686958313
"3707",1,2003,1,4,5,1176458.58481667,844862.56741333,33.5901374816895,3.34011316299438,454674.746,725,21.8514060974121
"3708",2,2003,1,4,5,109448.886033333,75805.7107391357,31.395751953125,3.29715824127197,36037.0710666667,52,17.1697273254395
"3709",3,2003,1,4,5,70137.1410416666,56997.0391998291,33.6827659606934,3.35158801078796,27097.83485,37,22.4660682678223
"3710",1,2004,0,1,1,5331456.66203334,2176689.80683899,9.08040428161621,2.14276742935181,1400978.82929166,2051,5.45849418640137
"3711",2,2004,0,1,1,1097092.08294167,208564.096046448,8.92164325714111,2.11840057373047,123773.338116667,134,4.32114028930664
"3712",3,2004,0,1,1,470748.64675,125868.460243225,9.18451881408691,2.18000435829163,80435.539625,148,2.78137135505676
"3713",1,2004,0,1,2,4220492.85195833,2973715.07004547,11.4586095809937,2.36094760894775,1813254.65804166,2505,5.93652868270874
"3714",2,2004,0,1,2,769978.5024,397015.74533844,9.72958660125732,2.2166965007782,208294.188133333,199,4.28124713897705
"3715",3,2004,0,1,2,331177.636241667,199585.902633667,10.9824934005737,2.31550312042236,106116.185775,185,5.43102312088013
"3716",1,2004,0,1,3,4060591.46916664,2713794.61940002,11.4583168029785,2.34943461418152,1684860.20923333,2362,7.74404811859131
"3717",2,2004,0,1,3,574895.274691668,299158.238891602,10.526083946228,2.29727697372437,156336.425925,139,4.0545539855957
"3718",3,2004,0,1,3,470878.3998,240672.447349548,10.7883234024048,2.31414532661438,149652.358858333,200,4.07943964004517
"3719",1,2004,0,1,4,798653.361750001,662541.473449707,17.1878128051758,2.7361626625061,426021.396108334,552,9.74560546875
"3720",2,2004,0,1,4,71137.7196833333,57119.8363342285,20.5589962005615,2.87043333053589,30968.4270416667,27,15.1334466934204
"3721",3,2004,0,1,4,92897.3763583333,62887.8968505859,15.5872240066528,2.60328054428101,37754.6538333333,45,8.71824836730957
"3722",1,2004,0,1,5,38983.1727666667,33475.2136764526,16.8047199249268,2.75312328338623,17761.8877833333,24,6.19756889343262
"3723",2,2004,0,1,5,7333.99655833333,7020.05786895752,13.8904228210449,2.62693357467651,2864.35899166667,2,1.84903585910797
"3724",3,2004,0,1,5,15944.526975,11950.0784301758,30.3283996582031,3.33217430114746,6680.24876666667,8,11.4195680618286
"3725",1,2004,0,2,1,3115079.49889999,2565664.19296265,12.7067060470581,2.46321439743042,1558823.41103333,1764,6.35015630722046
"3726",2,2004,0,2,1,287317.136133333,160478.124717712,12.2490816116333,2.42167520523071,83355.15425,83,5.42295455932617
"3727",3,2004,0,2,1,187801.635925,138059.063278198,12.558741569519,2.42668628692627,79542.88795,124,8.18204402923584
"3728",1,2004,0,2,2,7660626.51685834,6686943.08351898,16.8045444488525,2.72107768058777,3792657.17356666,5264,8.59838581085205
"3729",2,2004,0,2,2,1447539.63950833,1087236.32512665,14.4903726577759,2.5927562713623,565320.500275,574,6.58941221237183
"3730",3,2004,0,2,2,544316.8607,460395.885751724,15.2427959442139,2.61867713928223,241794.090383333,398,9.07235240936279
"3731",1,2004,0,2,3,6111806.855875,5490886.05304337,20.3398303985596,2.88757276535034,3269785.22810833,4670,12.1096849441528
"3732",2,2004,0,2,3,989038.666249999,786550.406044006,16.9174365997314,2.72125005722046,430230.984541666,426,9.17752933502197
"3733",3,2004,0,2,3,548545.406808334,455526.089679718,18.7033557891846,2.80536556243896,261501.80365,391,12.0017490386963
"3734",1,2004,0,2,4,5004574.58491666,4664611.41749001,27.6867771148682,3.17573261260986,2799006.750075,4055,16.752384185791
"3735",2,2004,0,2,4,497183.44725,445748.293449402,22.7693672180176,2.99445605278015,223539.1877,221,13.0789651870728
"3736",3,2004,0,2,4,636124.090425,556642.425773621,27.3518161773682,3.13197231292725,308355.822025,355,16.7833709716797
"3737",1,2004,0,2,5,1806279.52064167,1712062.39227295,34.96484375,3.39761877059937,1071393.79205833,1552,21.1571254730225
"3738",2,2004,0,2,5,147873.42105,130820.4789505,30.004674911499,3.24744129180908,59422.853225,63,19.7907485961914
"3739",3,2004,0,2,5,465826.891441666,414334.952522278,35.3279876708984,3.41386437416077,256231.141258333,284,19.7950878143311
"3740",1,2004,0,3,1,2646720.839725,1934006.89878082,14.3674545288086,2.56286239624023,957474.230208333,1219,8.16350841522217
"3741",2,2004,0,3,1,426508.328083333,223588.33379364,11.9415130615234,2.41572856903076,98313.7351583334,122,4.60480356216431
"3742",3,2004,0,3,1,224001.893116667,173161.19013977,14.6833486557007,2.56206440925598,77525.7933833333,113,8.72718524932861
"3743",1,2004,0,3,2,8422517.57905828,7139017.33428574,20.0840587615967,2.89644002914429,3550301.42047501,5602,10.7395257949829
"3744",2,2004,0,3,2,1444727.77705,1012542.9624176,15.7581624984741,2.64402103424072,404107.795975001,472,9.98816585540771
"3745",3,2004,0,3,2,486113.791991667,412305.167175293,17.2707099914551,2.715012550354,180161.796275,355,11.8205881118774
"3746",1,2004,0,3,3,6776654.48083331,5944104.54074478,24.8757362365723,3.08966016769409,3141666.69779166,4935,14.384446144104
"3747",2,2004,0,3,3,939754.721666666,721520.349555969,19.900728225708,2.86597847938538,331512.305775,378,10.5368347167969
"3748",3,2004,0,3,3,428830.6708,354830.225646973,23.7107276916504,3.0146496295929,186052.997216667,326,15.5524253845215
"3749",1,2004,0,3,4,5210008.75053333,4790771.81997681,34.9920234680176,3.40919494628906,2457991.11795,3791,19.2073974609375
"3750",2,2004,0,3,4,452126.975916667,386442.488315582,25.5723667144775,3.12286329269409,200971.55475,222,13.2177467346191
"3751",3,2004,0,3,4,414153.519375,371396.964794159,30.1552505493164,3.24468016624451,194578.161041667,262,17.823413848877
"3752",1,2004,0,3,5,2959595.93944167,2778718.4854126,41.203929901123,3.58191561698914,1459408.75974167,2249,21.5229644775391
"3753",2,2004,0,3,5,155247.790525,140550.046333313,30.8252429962158,3.27830529212952,62669.5933666667,83,18.3486270904541
"3754",3,2004,0,3,5,344227.315341667,322888.764175415,41.7294960021973,3.57289385795593,162712.748833333,201,21.881872177124
"3755",1,2004,0,4,1,1409269.79085833,716207.151008606,14.8791399002075,2.60227036476135,320028.836141667,469,7.45715665817261
"3756",2,2004,0,4,1,276712.181008333,101755.128639221,12.6391649246216,2.46760296821594,44181.5673416667,51,4.56777381896973
"3757",3,2004,0,4,1,103937.355141667,46719.0732688904,14.2458124160767,2.60183787345886,18849.71815,38,4.78570699691772
"3758",1,2004,0,4,2,3606209.85793334,2262948.15665436,19.5515213012695,2.85187792778015,1056947.683575,1683,11.6028757095337
"3759",2,2004,0,4,2,469832.79795,253975.590087891,17.0492477416992,2.71174764633179,87687.8438,122,9.06678676605225
"3760",3,2004,0,4,2,162065.48155,102449.390413284,18.535270690918,2.78730916976929,48037.7224083333,95,9.98359298706055
"3761",1,2004,0,4,3,2856438.19275833,1946918.72408295,24.6040344238281,3.05057573318481,909948.0632,1485,15.7147989273071
"3762",2,2004,0,4,3,266568.581325,149774.55065155,21.2822685241699,2.91233682632446,54865.3688166667,73,15.0218486785889
"3763",3,2004,0,4,3,152952.076275,95738.834197998,19.2929515838623,2.85791945457458,43889.785775,91,8.72908878326416
"3764",1,2004,0,4,4,2244547.583125,1678350.80192184,34.2089805603027,3.34280562400818,769701.777166668,1190,22.3484802246094
"3765",2,2004,0,4,4,119518.113475,81577.8978500366,29.1048202514648,3.21821880340576,30927.0301583333,42,15.2011823654175
"3766",3,2004,0,4,4,173975.6738,135094.689422607,24.8750114440918,3.04420495033264,56467.6552916667,78,15.4889335632324
"3767",1,2004,0,4,5,1829859.95945833,1443408.10785675,40.9027557373047,3.53640913963318,650320.46715,1048,24.2402172088623
"3768",2,2004,0,4,5,99881.9237916667,80542.6714477539,36.187572479248,3.46870160102844,35284.9691416667,48,19.3326015472412
"3769",3,2004,0,4,5,131179.083916667,105469.118667603,44.4805145263672,3.66804456710815,47099.1312583333,62,21.4700679779053
"3770",1,2004,1,1,1,4678814.10014166,1592139.33887863,7.83252000808716,2.02000498771667,1047433.65406667,1629,3.8094208240509
"3771",2,2004,1,1,1,1007132.90296667,202176.4271698,7.48393821716309,1.98746514320374,114082.188566667,121,1.74714469909668
"3772",3,2004,1,1,1,415055.441516667,95262.6809806824,7.30706977844238,1.9687043428421,67308.314825,112,1.44325256347656
"3773",1,2004,1,1,2,3526552.74381666,2150023.55068207,9.94036769866943,2.23249197006226,1376240.53568333,2045,5.9269814491272
"3774",2,2004,1,1,2,839642.144958332,411188.695480347,9.76551628112793,2.21151471138,225587.124175,241,6.1762866973877
"3775",3,2004,1,1,2,322627.122191667,157171.539985657,9.69178771972656,2.22107911109924,102044.282208333,168,3.25100612640381
"3776",1,2004,1,1,3,4576471.76029168,2989646.53877449,10.343846321106,2.27362108230591,1884074.614,2672,4.45396852493286
"3777",2,2004,1,1,3,749596.738008333,420508.03401947,10.5241146087646,2.28810524940491,241884.443391667,254,5.04821252822876
"3778",3,2004,1,1,3,488190.786975,267361.88759613,10.3940963745117,2.28731799125671,159732.814258333,215,3.94864153862
"3779",1,2004,1,1,4,1129762.04685,901690.68585968,16.0761299133301,2.6630425453186,572432.605991667,772,10.6161279678345
"3780",2,2004,1,1,4,123164.30455,88683.7178268433,16.1947269439697,2.67042279243469,48027.7218166667,48,11.9528970718384
"3781",3,2004,1,1,4,138840.028891667,90703.9405593872,15.8960027694702,2.67638731002808,55507.6925416666,65,7.09567260742188
"3782",1,2004,1,1,5,59320.6650416667,49045.3305053711,17.642707824707,2.77283596992493,29419.5005416667,36,8.72154140472412
"3783",2,2004,1,1,5,7186.11994166667,3100.25549316406,8.9831714630127,2.19535303115845,627.524875,1,NA
"3784",3,2004,1,1,5,9730.35408333334,7914.67044067383,26.1291770935059,3.11598896980286,4460.31636666667,5,13.4378824234009
"3785",1,2004,1,2,1,2388615.15285,1053641.9030838,9.52888488769531,2.21015858650208,654853.7119,872,3.20452952384949
"3786",2,2004,1,2,1,430987.798466666,191359.368850708,9.89388179779053,2.2119836807251,101154.541291667,116,6.1219654083252
"3787",3,2004,1,2,1,201413.27575,99133.7723770142,10.0788717269897,2.25721406936646,47198.5774333333,73,3.65798926353455
"3788",1,2004,1,2,2,6573609.32605001,4325854.25933456,13.377685546875,2.49102067947388,2558336.77359999,3838,8.54411888122559
"3789",2,2004,1,2,2,1494116.23125833,997160.590190887,11.7312650680542,2.39365696907043,510214.444325,614,4.60672950744629
"3790",3,2004,1,2,2,546138.355608333,330737.617271423,12.3693675994873,2.43163657188416,185881.921108333,318,6.66187715530396
"3791",1,2004,1,2,3,6756521.25850832,4996838.56262589,16.4371604919434,2.68444991111755,3209188.01509167,4871,9.7086124420166
"3792",2,2004,1,2,3,1402887.57428333,1014740.73708725,14.4030227661133,2.57579612731934,577192.326991667,675,6.82941818237305
"3793",3,2004,1,2,3,612714.4882,427619.216348648,17.1314430236816,2.71603274345398,275742.613158333,443,10.8507556915283
"3794",1,2004,1,2,4,5524236.06230001,4295336.20875168,23.5443553924561,3.00885367393494,2760547.78246667,4303,15.8851461410522
"3795",2,2004,1,2,4,675184.675566666,576415.160644531,20.6839084625244,2.91593360900879,300670.77665,342,11.5179309844971
"3796",3,2004,1,2,4,764276.951925,487917.161495209,24.2361068725586,3.05288434028625,288643.724766666,379,13.5019330978394
"3797",1,2004,1,2,5,2067866.98875833,1704586.92173195,29.9210872650146,3.24482011795044,1053617.387125,1640,19.6089248657227
"3798",2,2004,1,2,5,210546.88505,182611.958042145,28.7685012817383,3.24303126335144,106054.373408333,129,16.2885360717773
"3799",3,2004,1,2,5,381389.691091667,271563.918922424,32.4627914428711,3.35208940505981,158285.372758333,181,17.1889762878418
"3800",1,2004,1,3,1,2268786.37118333,1084142.08851242,10.6057586669922,2.28526878356934,613409.303216667,863,6.14842319488525
"3801",2,2004,1,3,1,451149.233741668,210330.3489151,9.93134021759033,2.23259472846985,112612.832775,136,4.06627225875854
"3802",3,2004,1,3,1,276452.261625,148910.418296814,10.799298286438,2.28075528144836,82251.5908333334,132,6.9184455871582
"3803",1,2004,1,3,2,8431427.55101667,6071715.54812431,15.1340055465698,2.60858464241028,3474460.35020833,5673,8.94400310516357
"3804",2,2004,1,3,2,1554766.30931667,1076450.91910553,12.8128700256348,2.46380400657654,521137.1893,639,5.90898847579956
"3805",3,2004,1,3,2,572421.462766667,370382.981555939,12.9959268569946,2.45030546188354,188864.187383333,355,7.27240896224976
"3806",1,2004,1,3,3,7738155.75145833,6030621.46147919,19.2421264648438,2.83008456230164,3535705.86409167,5861,11.3327035903931
"3807",2,2004,1,3,3,1275638.40175,945753.606761932,17.1427841186523,2.73749184608459,477857.247258333,589,9.0472936630249
"3808",3,2004,1,3,3,507311.804908333,364983.425361633,17.8801250457764,2.74739718437195,197102.772083333,373,9.82797908782959
"3809",1,2004,1,3,4,5216062.110375,4072696.41519737,26.792106628418,3.12972974777222,2343510.37731666,3891,17.7808094024658
"3810",2,2004,1,3,4,564989.741291666,476216.034721375,24.6385917663574,3.07532548904419,226798.514408333,260,15.417272567749
"3811",3,2004,1,3,4,504471.846575,361823.630569458,25.0457916259766,3.03624534606934,186899.558883333,277,18.9204139709473
"3812",1,2004,1,3,5,2740286.43692499,2333047.47950363,33.9108581542969,3.37090492248535,1307963.05480833,2083,21.0799312591553
"3813",2,2004,1,3,5,258668.971416667,230905.579963684,33.2143363952637,3.36961841583252,110687.6253,141,20.7343788146973
"3814",3,2004,1,3,5,239905.915791667,191428.564558029,37.2450103759766,3.44528961181641,101715.001966667,143,22.2083644866943
"3815",1,2004,1,4,1,1426594.55150833,423335.458717346,10.9600706100464,2.30905437469482,220166.51255,337,7.49415302276611
"3816",2,2004,1,4,1,332946.575275,100995.747932434,9.75358486175537,2.21825265884399,43360.2966416667,60,3.84651899337769
"3817",3,2004,1,4,1,147539.752108333,44741.6390533447,11.8882389068604,2.40638017654419,18267.0849833333,38,5.35414743423462
"3818",1,2004,1,4,2,4587161.56895,2358333.69433212,15.0941953659058,2.6031482219696,1231121.78451667,2044,9.22201538085938
"3819",2,2004,1,4,2,595459.296991667,292520.533233643,13.3283815383911,2.50610113143921,125827.075708333,162,5.80509853363037
"3820",3,2004,1,4,2,242010.818125,118581.580553055,12.8380222320557,2.42058181762695,54068.7422583334,105,8.08304023742676
"3821",1,2004,1,4,3,3434868.55783332,2048572.34224319,18.5603885650635,2.78328585624695,1131264.87885833,1828,12.0339040756226
"3822",2,2004,1,4,3,394520.102408334,214788.469032288,16.1066589355469,2.65853452682495,94285.2452416667,115,7.96603870391846
"3823",3,2004,1,4,3,168599.6046,99709.7269859314,21.3893966674805,2.89974427223206,51961.1031833333,110,14.7003507614136
"3824",1,2004,1,4,4,1866540.97546666,1168401.234375,25.2009010314941,3.04340958595276,597314.031475,968,18.6954231262207
"3825",2,2004,1,4,4,149107.830816667,97050.837562561,25.0035705566406,3.07957673072815,45541.8397416667,63,14.4547519683838
"3826",3,2004,1,4,4,184420.052916667,105705.102632523,24.807373046875,3.07255554199219,52200.8983666667,77,13.8704853057861
"3827",1,2004,1,4,5,1312979.81780834,952054.550785065,32.9647636413574,3.3493857383728,509461.790241667,789,19.6702327728271
"3828",2,2004,1,4,5,111609.765566667,79354.5110168457,34.9485282897949,3.44233131408691,39578.7284833333,49,20.2645492553711
"3829",3,2004,1,4,5,77193.0001916666,60116.4712371826,31.5139942169189,3.27074933052063,35817.3405,46,16.1013679504395
"3830",1,2005,0,1,1,5408848.28594166,2165441.45250702,8.73239803314209,2.11702466011047,1392260.78354166,2017,3.31509017944336
"3831",2,2005,0,1,1,1123302.80405833,216042.403900146,8.66199970245361,2.0943443775177,120762.096091667,131,4.84363555908203
"3832",3,2005,0,1,1,465780.0083,119443.314544678,8.29160213470459,2.08609962463379,74501.602975,134,2.15239000320435
"3833",1,2005,0,1,2,4161160.20165833,2922345.18904114,11.407753944397,2.35540223121643,1801699.20455,2462,6.35928058624268
"3834",2,2005,0,1,2,813944.45935,413404.901245117,9.98984050750732,2.25679087638855,209466.388175,209,3.34045791625977
"3835",3,2005,0,1,2,384899.80735,213433.300266266,10.2649345397949,2.26589107513428,131752.865941667,223,4.19906997680664
"3836",1,2005,0,1,3,4136873.76877499,2773575.7027359,11.2241592407227,2.34615731239319,1816505.06845834,2511,5.31638050079346
"3837",2,2005,0,1,3,572486.608358333,327269.370582581,10.5580015182495,2.29488778114319,184785.229091667,160,4.11002254486084
"3838",3,2005,0,1,3,442427.711016666,228985.896331787,11.0543012619019,2.32941937446594,140908.280875,204,5.02211332321167
"3839",1,2005,0,1,4,768905.712141667,629457.502174377,17.9596672058105,2.75247311592102,402808.375708333,540,12.8535795211792
"3840",2,2005,0,1,4,54619.8046916667,45088.0138168335,29.9831619262695,3.00694370269775,20291.8757916667,20,36.3742065429688
"3841",3,2005,0,1,4,101587.517283333,68716.0248603821,16.9957103729248,2.70861625671387,40023.7687333333,43,9.86893463134766
"3842",1,2005,0,1,5,49370.5377333333,38952.0149993896,21.5913372039795,2.94341588020325,18880.8349166667,26,11.0940704345703
"3843",2,2005,0,1,5,517.246166666667,517.246154785156,11.7417669296265,2.46315240859985,517.246166666667,1,NA
"3844",3,2005,0,1,5,3757.71368333333,3452.23693847656,NA,NA,NA,NA,NA
"3845",1,2005,0,2,1,3115158.54712501,2571830.08008957,12.7643222808838,2.46291780471802,1570686.7347,1820,6.65219306945801
"3846",2,2005,0,2,1,291023.423541667,183712.847473145,11.0718154907227,2.34715032577515,94876.0563583334,96,4.10036420822144
"3847",3,2005,0,2,1,210958.031308333,167248.591827393,12.6010656356812,2.45407843589783,90541.8534916667,126,5.44422149658203
"3848",1,2005,0,2,2,7740628.02457502,6799536.97959518,16.8128261566162,2.71854066848755,3890317.60053334,5333,8.97048282623291
"3849",2,2005,0,2,2,1491336.16276667,1107286.05410004,14.2368755340576,2.55749487876892,515065.994191666,515,8.75461387634277
"3850",3,2005,0,2,2,521901.9943,416843.880693436,15.6502647399902,2.63181352615356,217252.567608333,388,10.11021900177
"3851",1,2005,0,2,3,6125593.12943333,5557443.37034607,19.9879512786865,2.87592530250549,3331985.07698333,4805,11.523699760437
"3852",2,2005,0,2,3,988730.104374999,812519.052928925,16.4684200286865,2.7052149772644,436829.633225,432,7.95886611938477
"3853",3,2005,0,2,3,526965.478141666,461070.989807129,19.0522422790527,2.8046019077301,265854.8656,394,12.5019578933716
"3854",1,2005,0,2,4,4912587.79830001,4548880.90327072,27.6137580871582,3.1720244884491,2808582.46232501,4096,16.428689956665
"3855",2,2005,0,2,4,488599.688316667,448929.349315643,24.0314846038818,3.00166416168213,222042.113366667,226,18.1894264221191
"3856",3,2005,0,2,4,690402.868658334,610802.851900101,28.0827255249023,3.17569208145142,341158.328108333,402,17.1447601318359
"3857",1,2005,0,2,5,1854914.009175,1762246.63214111,34.5486946105957,3.39041566848755,1125275.73501666,1617,20.2905979156494
"3858",2,2005,0,2,5,144803.71725,131802.651725769,30.8364906311035,3.29053974151611,76135.7068166666,79,19.6441879272461
"3859",3,2005,0,2,5,493800.111275,442200.824695587,34.847770690918,3.41019082069397,262789.490458333,288,18.8794918060303
"3860",1,2005,0,3,1,2731172.72935833,2008862.70865631,14.3810968399048,2.55173635482788,1041904.428425,1307,9.88521862030029
"3861",2,2005,0,3,1,421777.526258333,225124.726470947,12.1961011886597,2.37119913101196,86517.427075,104,9.55208396911621
"3862",3,2005,0,3,1,206426.393233333,150103.125404358,13.0676918029785,2.47504496574402,75224.9142916667,100,5.79340648651123
"3863",1,2005,0,3,2,8777053.75999996,7496537.1122055,19.761344909668,2.8773410320282,3733902.21185833,5701,10.6578254699707
"3864",2,2005,0,3,2,1485165.30895,1090045.32128143,15.1764507293701,2.61086630821228,470525.689608333,529,9.09062671661377
