st,year,div_rate,stpop,lfdivlaw,unilateral,years_unilateral,years_unilateral_long,reform,evdiv50,married,married_annual,neighper,time,timesq,divx1,divx2,divx3,divx4,divx5,divx6,divx7,divx8,divx9,divx10,divx11,divx12,divx13,divx14,divx15,divx16,divx17
SC,1986,4,3342758,2000,0,-99,-99,0,0.048167821,NA,0.641014707,0.5,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1987,4,3380506,2000,0,-99,-99,0,0.048167821,NA,0.637140268,0.5,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1988,4.199999809,3412096,2000,0,-99,-99,0,0.048167821,NA,0.633265829,0.5,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1989,4.400000095,3456775,2000,0,-99,-99,0,0.048167821,NA,0.62939139,0.5,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1990,4.599999905,3499064,2000,0,-99,-99,0,0.048167821,0.625516951,0.625516951,0.5,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1991,4.129828453,3559470,2000,0,-99,-99,0,0.048167821,NA,0.623431396,0.5,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1992,4.415960312,3600576,2000,0,-99,-99,0,0.048167821,NA,0.621345842,0.5,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1993,4.209924698,3634507,2000,0,-99,-99,0,0.048167821,NA,0.619260287,0.5,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1994,4.121145725,3666456,2000,0,-99,-99,0,0.048167821,NA,0.617174733,0.5,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1995,4.000061512,3699943,2000,0,-99,-99,0,0.048167821,NA,0.615089178,0.5,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1996,4.06528616,3738974,2000,0,-99,-99,0,0.048167821,NA,0.613003623,0.5,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1997,4.022093773,3790066,2000,0,-99,-99,0,0.048167821,NA,0.610918069,0.5,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,1998,3.804584742,3839578,2000,0,-99,-99,0,0.048167821,NA,0.608832514,0.5,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD,1956,1.200000048,670000,1985,0,-99,-99,1,0.044868715,NA,0.73118571,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1957,0.899999976,666000,1985,0,-99,-99,1,0.044868715,NA,0.734170955,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1958,1,656000,1985,0,-99,-99,1,0.044868715,NA,0.7371562,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1959,1.100000024,667000,1985,0,-99,-99,1,0.044868715,NA,0.740141445,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1960,1.200000048,683000,1985,0,-99,-99,1,0.044868715,0.74312669,0.74312669,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1961,1.200000048,693000,1985,0,-99,-99,1,0.044868715,NA,0.739978153,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1962,1.200000048,705000,1985,0,-99,-99,1,0.044868715,NA,0.736829615,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1963,1.299999952,708000,1985,0,-99,-99,1,0.044868715,NA,0.733681077,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1964,1.399999976,701000,1985,0,-99,-99,1,0.044868715,NA,0.730532539,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1965,1.5,692000,1985,0,-99,-99,1,0.044868715,NA,0.727384001,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1966,1.399999976,683000,1985,0,-99,-99,1,0.044868715,NA,0.724235463,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1967,1.600000024,671000,1985,0,-99,-99,1,0.044868715,NA,0.721086925,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1968,1.899999976,669000,1985,0,-99,-99,1,0.044868715,NA,0.717938387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1969,1.899999976,668000,1985,0,-99,-99,1,0.044868715,NA,0.71478985,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1970,2,666257,1985,0,-99,-99,1,0.044868715,0.711641312,0.711641312,0.166666672,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1971,2.099999905,671297,1985,0,-99,-99,1,0.044868715,NA,0.707557982,0.333333343,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1972,2.400000095,677234,1985,0,-99,-99,1,0.044868715,NA,0.703474653,0.5,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1973,2.700000048,678715,1985,0,-99,-99,1,0.044868715,NA,0.699391323,0.5,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1974,3,679585,1985,0,-99,-99,1,0.044868715,NA,0.695307994,0.666666687,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1975,3.299999952,681042,1985,0,-99,-99,1,0.044868715,NA,0.691224664,0.833333313,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1976,3.400000095,686390,1985,0,-99,-99,1,0.044868715,NA,0.687141335,0.833333313,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1977,3.5,688480,1985,0,-99,-99,1,0.044868715,NA,0.683058006,1,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1978,3.599999905,688580,1985,0,-99,-99,1,0.044868715,NA,0.678974676,1,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1979,3.900000095,688335,1985,0,-99,-99,1,0.044868715,NA,0.674891347,1,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1980,4.099999905,690768,1985,0,-99,-99,1,0.044868715,0.670808017,0.670808017,1,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1981,4,689584,1985,0,-99,-99,1,0.044868715,NA,0.66824438,1,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1982,3.700000048,690597,1985,0,-99,-99,1,0.044868715,NA,0.665680742,1,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1983,3.700000048,693008,1985,0,-99,-99,1,0.044868715,NA,0.663117105,1,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1984,3.5,697249,1985,0,-99,-99,1,0.044868715,NA,0.660553467,1,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1985,3.599999905,698402,1985,1,1,1,1,0.044868715,NA,0.65798983,1,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1986,3.599999905,696034,1985,1,1,1,1,0.044868715,NA,0.655426192,1,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1987,3.799999952,696036,1985,1,3,3,1,0.044868715,NA,0.652862555,1,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1988,3.700000048,698165,1985,1,3,3,1,0.044868715,NA,0.650298917,1,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1989,3.799999952,696701,1985,1,5,5,1,0.044868715,NA,0.64773528,1,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1990,3.799999952,696667,1985,1,5,5,1,0.044868715,0.645171642,0.645171642,1,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1991,3.991759777,701445,1985,1,7,7,1,0.044868715,NA,0.643036497,1,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1992,4.092010975,708698,1985,1,7,7,1,0.044868715,NA,0.640901351,1,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1993,4.219150066,716258,1985,1,9,9,1,0.044868715,NA,0.638766205,1,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1994,3.997023582,723038,1985,1,9,9,1,0.044868715,NA,0.63663106,1,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1995,3.982143402,728251,1985,1,11,11,1,0.044868715,NA,0.634495914,1,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1996,3.695091963,730699,1985,1,11,11,1,0.044868715,NA,0.632360768,1,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1997,3.757243156,730855,1985,1,13,13,1,0.044868715,NA,0.630225623,1,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,1998,3.545483112,730789,1985,1,13,13,1,0.044868715,NA,0.628090477,1,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TN,1956,2.400000095,3415000,2000,0,-99,-99,0,0.073734961,NA,0.745683098,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1957,2.5,3434000,2000,0,-99,-99,0,0.073734961,NA,0.74567591,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1958,2.5,3471000,2000,0,-99,-99,0,0.073734961,NA,0.745668721,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1959,2.599999905,3522000,2000,0,-99,-99,0,0.073734961,NA,0.745661533,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1960,2.5,3575000,2000,0,-99,-99,0,0.073734961,0.745654345,0.745654345,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1961,2.599999905,3622000,2000,0,-99,-99,0,0.073734961,NA,0.74338094,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1962,2.599999905,3673000,2000,0,-99,-99,0,0.073734961,NA,0.741107535,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1963,2.799999952,3718000,2000,0,-99,-99,0,0.073734961,NA,0.738834131,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1964,2.799999952,3771000,2000,0,-99,-99,0,0.073734961,NA,0.736560726,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1965,2.900000095,3798000,2000,0,-99,-99,0,0.073734961,NA,0.734287322,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1966,3,3822000,2000,0,-99,-99,0,0.073734961,NA,0.732013917,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1967,3.200000048,3859000,2000,0,-99,-99,0,0.073734961,NA,0.729740512,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1968,3.400000095,3878000,2000,0,-99,-99,0,0.073734961,NA,0.727467108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1969,3.900000095,3897000,2000,0,-99,-99,0,0.073734961,NA,0.725193703,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1970,4.099999905,3926018,2000,0,-99,-99,0,0.073734961,0.722920299,0.722920299,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1971,4.400000095,4013608,2000,0,-99,-99,0,0.073734961,NA,0.71775195,0.142857149,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1972,5,4094611,2000,0,-99,-99,0,0.073734961,NA,0.712583601,0.285714298,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1973,5.300000191,4147401,2000,0,-99,-99,0,0.073734961,NA,0.707415253,0.428571433,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1974,5.599999905,4213509,2000,0,-99,-99,0,0.073734961,NA,0.702246904,0.428571433,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1975,6.900000095,4275566,2000,0,-99,-99,0,0.073734961,NA,0.697078556,0.428571433,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1976,6.199999809,4346928,2000,0,-99,-99,0,0.073734961,NA,0.691910207,0.428571433,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1977,6.199999809,4422921,2000,0,-99,-99,0,0.073734961,NA,0.686741859,0.428571433,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1978,6.400000095,4486314,2000,0,-99,-99,0,0.073734961,NA,0.68157351,0.428571433,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1979,6.599999905,4560473,2000,0,-99,-99,0,0.073734961,NA,0.676405162,0.428571433,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1980,6.599999905,4591120,2000,0,-99,-99,0,0.073734961,0.671236813,0.671236813,0.428571433,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1981,6.699999809,4627658,2000,0,-99,-99,0,0.073734961,NA,0.667268759,0.428571433,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1982,6.400000095,4646041,2000,0,-99,-99,0,0.073734961,NA,0.663300705,0.428571433,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1983,6.300000191,4659749,2000,0,-99,-99,0,0.073734961,NA,0.659332651,0.428571433,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1984,6.300000191,4686737,2000,0,-99,-99,0,0.073734961,NA,0.655364597,0.428571433,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1985,6.300000191,4715296,2000,0,-99,-99,0,0.073734961,NA,0.651396543,0.428571433,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1986,6.300000191,4738708,2000,0,-99,-99,0,0.073734961,NA,0.647428489,0.428571433,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1987,6.199999809,4782927,2000,0,-99,-99,0,0.073734961,NA,0.643460435,0.428571433,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1988,6.400000095,4822437,2000,0,-99,-99,0,0.073734961,NA,0.639492381,0.428571433,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1989,6.599999905,4854444,2000,0,-99,-99,0,0.073734961,NA,0.635524327,0.428571433,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1990,6.599999905,4890626,2000,0,-99,-99,0,0.073734961,0.631556273,0.631556273,0.428571433,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1991,6.56978941,4946886,2000,0,-99,-99,0,0.073734961,NA,0.629649991,0.428571433,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1992,6.761070251,5013999,2000,0,-99,-99,0,0.073734961,NA,0.627743709,0.428571433,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1993,6.718294144,5085666,2000,0,-99,-99,0,0.073734961,NA,0.625837427,0.428571433,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1994,6.430156231,5163016,2000,0,-99,-99,0,0.073734961,NA,0.623931146,0.428571433,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1995,6.315386295,5241168,2000,0,-99,-99,0,0.073734961,NA,0.622024864,0.428571433,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1996,6.473982811,5313576,2000,0,-99,-99,0,0.073734961,NA,0.620118582,0.428571433,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1997,5.477245808,5378433,2000,0,-99,-99,0,0.073734961,NA,0.618212301,0.428571433,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,1998,6.352114677,5432679,2000,0,-99,-99,0,0.073734961,NA,0.616306019,0.428571433,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TX,1956,3.799999952,8830000,1974,0,-99,-99,1,0.094182208,NA,0.761030591,0.25,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1957,3.799999952,9070000,1974,0,-99,-99,1,0.094182208,NA,0.762033802,0.25,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1958,3.599999905,9252000,1974,0,-99,-99,1,0.094182208,NA,0.763037014,0.25,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1959,3.799999952,9405000,1974,0,-99,-99,1,0.094182208,NA,0.764040226,0.25,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1960,3.599999905,9624000,1974,0,-99,-99,1,0.094182208,0.765043437,0.765043437,0.25,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1961,3.599999905,9820000,1974,0,-99,-99,1,0.094182208,NA,0.76141873,0.25,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1962,3.599999905,10053000,1974,0,-99,-99,1,0.094182208,NA,0.757794023,0.25,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1963,3.799999952,10159000,1974,0,-99,-99,1,0.094182208,NA,0.754169315,0.25,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1964,3.900000095,10270000,1974,0,-99,-99,1,0.094182208,NA,0.750544608,0.25,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1965,3.900000095,10378000,1974,0,-99,-99,1,0.094182208,NA,0.7469199,0.25,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1966,4,10492000,1974,0,-99,-99,1,0.094182208,NA,0.743295193,0.25,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1967,4.199999809,10599000,1974,0,-99,-99,1,0.094182208,NA,0.739670485,0.25,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1968,4.5,10819000,1974,0,-99,-99,1,0.094182208,NA,0.736045778,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1969,4.199999809,11045000,1974,0,-99,-99,1,0.094182208,NA,0.73242107,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1970,4.599999905,11198655,1974,0,-99,-99,1,0.094182208,0.728796363,0.728796363,0.25,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1971,4.800000191,11509848,1974,0,-99,-99,1,0.094182208,NA,0.723512977,0.25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1972,5.099999905,11759148,1974,0,-99,-99,1,0.094182208,NA,0.718229592,0.25,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1973,5.300000191,12019543,1974,0,-99,-99,1,0.094182208,NA,0.712946206,0.5,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1974,5.699999809,12268629,1974,1,1,1,1,0.094182208,NA,0.707662821,0.5,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1975,6.099999905,12568843,1974,1,1,1,1,0.094182208,NA,0.702379435,0.5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1976,6.199999809,12904089,1974,1,3,3,1,0.094182208,NA,0.69709605,0.5,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1977,6.199999809,13193050,1974,1,3,3,1,0.094182208,NA,0.691812664,0.5,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1978,6.400000095,13500429,1974,1,5,5,1,0.094182208,NA,0.686529279,0.5,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1979,6.699999809,13888371,1974,1,5,5,1,0.094182208,NA,0.681245893,0.5,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1980,6.800000191,14229191,1974,1,7,7,1,0.094182208,0.675962508,0.675962508,0.5,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1981,6.900000095,14746318,1974,1,7,7,1,0.094182208,NA,0.671927297,0.5,13,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1982,6.400000095,15331415,1974,1,9,9,1,0.094182208,NA,0.667892087,0.5,14,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1983,6.199999809,15751676,1974,1,9,9,1,0.094182208,NA,0.663856876,0.5,15,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1984,6.199999809,16007086,1974,1,11,11,1,0.094182208,NA,0.659821665,0.5,16,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1985,6.099999905,16272734,1974,1,11,11,1,0.094182208,NA,0.655786455,0.5,17,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1986,5.900000095,16561113,1974,1,13,13,1,0.094182208,NA,0.651751244,0.5,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1987,5.699999809,16621791,1974,1,13,13,1,0.094182208,NA,0.647716033,0.5,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1988,5.599999905,16667022,1974,1,15,15,1,0.094182208,NA,0.643680823,0.5,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1989,5.599999905,16806735,1974,1,15,15,1,0.094182208,NA,0.639645612,0.5,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1990,5.5,17044714,1974,1,15,17,1,0.094182208,0.635610402,0.635610402,0.5,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1991,6.136135578,17339904,1974,1,15,17,1,0.094182208,NA,0.634633774,0.5,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1992,5.608912945,17650479,1974,1,15,19,1,0.094182208,NA,0.633657146,0.5,24,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1993,5.505045414,17996764,1974,1,15,19,1,0.094182208,NA,0.632680517,0.5,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1994,5.37944603,18338319,1974,1,15,21,1,0.094182208,NA,0.631703889,0.5,26,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1995,5.348050117,18679706,1974,1,15,21,1,0.094182208,NA,0.630727261,0.5,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1996,NA,19006240,1974,1,15,23,1,0.094182208,NA,0.629750633,0.5,28,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1997,4.935566425,19355427,1974,1,15,23,1,0.094182208,NA,0.628774005,0.5,29,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,1998,4.176967144,19712389,1974,1,15,25,1,0.094182208,NA,0.627797377,0.5,30,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UT,1956,2.700000048,809000,2000,0,-99,-99,0,0.091502421,NA,0.768906438,0,-12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1957,1.600000024,826000,2000,0,-99,-99,0,0.091502421,NA,0.771862048,0,-11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1958,1.5,845000,2000,0,-99,-99,0,0.091502421,NA,0.774817657,0,-10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1959,1.5,870000,2000,0,-99,-99,0,0.091502421,NA,0.777773267,0,-9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1960,2.400000095,9e+05,2000,0,-99,-99,0,0.091502421,0.780728877,0.780728877,0,-8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1961,2.5,936000,2000,0,-99,-99,0,0.091502421,NA,0.776385468,0,-7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1962,2.599999905,958000,2000,0,-99,-99,0,0.091502421,NA,0.77204206,0,-6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1963,2.700000048,974000,2000,0,-99,-99,0,0.091502421,NA,0.767698652,0,-5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1964,3,978000,2000,0,-99,-99,0,0.091502421,NA,0.763355243,0,-4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1965,2.900000095,994000,2000,0,-99,-99,0,0.091502421,NA,0.759011835,0,-3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1966,3.099999905,1009000,2000,0,-99,-99,0,0.091502421,NA,0.754668427,0,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1967,3.200000048,1019000,2000,0,-99,-99,0,0.091502421,NA,0.750325018,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1968,3.299999952,1029000,2000,0,-99,-99,0,0.091502421,NA,0.74598161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1969,3.700000048,1047000,2000,0,-99,-99,0,0.091502421,NA,0.741638201,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1970,3.700000048,1059273,2000,0,-99,-99,0,0.091502421,0.737294793,0.737294793,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1971,4,1101192,2000,0,-99,-99,0,0.091502421,NA,0.733958274,0.333333343,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1972,4.300000191,1135449,2000,0,-99,-99,0,0.091502421,NA,0.730621755,0.333333343,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1973,4.5,1170040,2000,0,-99,-99,0,0.091502421,NA,0.727285236,0.833333313,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1974,4.699999809,1200471,2000,0,-99,-99,0,0.091502421,NA,0.723948717,0.833333313,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,1975,5,1236030,2000,0,-99,-99,0,0.091502421,NA,0.720612198,0.833333313,7,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
