statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
53041,,0.7205638,,1,0.3621689,0.13116632,0.04750436,0.017204603,1,1,0,0,1,0.3621689,0.13116632,0.04750436,0.017204603,
53042,1,,,,0.18017057,0.032461435,0.005848595,0.001053745,2,2,0.16666667,0.5416667,1,0.18017057,0.032461435,0.005848595,0.001053745,
53042,0.6111336,0.58682823,1,1,1,1,1,1,3,3,0,0,1,1,1,1,1,0.024305344
53042,0.7405399,1,1,1,0.22226715,0.049402688,0.010980594,0.002440625,4,4,0,0,1,0.22226715,0.049402688,0.010980594,0.002440625,-0.2594601
53042,0.60734904,0.6111336,1,1,0.48107982,0.23143779,0.11134005,0.05356345,5,5,0,0,1,0.48107982,0.23143779,0.11134005,0.05356345,-0.003784537
53042,,0.7405399,,1,0.21469808,0.046095263,0.009896564,0.002124773,6,6,0,0,1,0.21469808,0.046095263,0.009896564,0.002124773,
53043,1,,,,1,1,1,1,7,7,1.0666667,1.0666667,1,1,1,1,1,
53043,0.50249064,1,1,1,1,1,1,1,8,8,0,0,1,1,1,1,1,-0.49750936
53043,0.53622067,1,1,1,0.004981279,2.4813144e-05,1.236012e-07,6.156921e-10,9,9,0,0,1,0.004981279,2.4813144e-05,1.236012e-07,6.156921e-10,-0.46377933
53043,0.63693374,0.50249064,1,1,0.07244137,0.005247752,0.000380154,2.7538901e-05,10,10,1,1,1,0.07244137,0.005247752,0.000380154,2.7538901e-05,0.1344431
53043,,0.53622067,,1,0.28829047,0.0831114,0.023960223,0.006907504,11,11,0,0,1,0.28829047,0.0831114,0.023960223,0.006907504,
53044,0.5796809,,,,0.42556345,0.18110426,0.077071354,0.032798752,12,12,0.3375,0.57916665,1,0.42556345,0.18110426,0.077071354,0.032798752,
53044,0.749403,0.7127817,1,1,0.16522475,0.027299216,0.004510506,0.000745247,3.25,3.5,0.75,0.75,1,0.16522475,0.027299216,0.004510506,0.000745247,0.036621273
53044,0.60330033,0.5796809,1,1,0.529458,0.28032577,0.1484207,0.07858253,13,13,0,0,1,0.529458,0.28032577,0.1484207,0.07858253,0.023619413
53044,0.5099805,0.749403,1,1,0.20660067,0.042683836,0.008818509,0.00182191,14,14,0,0,1,0.20660067,0.042683836,0.008818509,0.00182191,-0.2394225
53044,,0.60330033,,1,0.019961,0.000398442,7.95329e-06,1.5875563e-07,0,0,0,0,1,0.019961,0.000398442,7.95329e-06,1.5875563e-07,
53045,0.6361755,,,,0.3077434,0.094706,0.029145146,0.008969227,0,0,1.4583334,2.125,1,0.3077434,0.094706,0.029145146,0.008969227,
53045,0.76181614,0.6502116,1,1,0.28251153,0.079812765,0.022548027,0.006370077,1,1,1,3,1,0.28251153,0.079812765,0.022548027,0.006370077,0.11160457
53045,0.5328881,0.6361755,1,1,0.5236323,0.27419078,0.14357515,0.07518058,2,2,0,0,1,0.5236323,0.27419078,0.14357515,0.07518058,-0.1032874
53045,0.7357469,0.76181614,1,1,0.06577626,0.004326516,0.000284582,1.8718743e-05,2.75,2.75,1.75,2.25,1,0.06577626,0.004326516,0.000284582,1.8718743e-05,-0.026069224
53045,,0.5328881,,0.5,0.47149387,0.22230648,0.10481614,0.049420167,3,3,2.25,2.75,1,0.47149387,0.22230648,0.10481614,0.049420167,
53046,0.43266773,,,,0.054617733,0.002983097,0.00016293,8.898866e-06,4,4,1.3333334,1.4444444,1,0.054617733,0.002983097,0.00016293,8.898866e-06,
53046,0.39892542,0.43696967,1,1,-0.083744645,0.007013165,-0.000587315,4.918449e-05,0,0,0,0,0,0,0,0,0,-0.038044244
53046,0.3848972,0.43266773,1,0,-0.17787379,0.031639084,-0.005627764,0.001001032,0,0,1,1,0,0,0,0,0,-0.04777053
53046,,0.39892542,,0,-0.23020557,0.0529946,-0.012199652,0.002808428,0,0,2,2,0,0,0,0,0,
53051,0.6744033,,,,0.04041639,0.001633485,6.601955e-05,2.6682717e-06,0,0,0,0.25,1,0.04041639,0.001633485,6.601955e-05,2.6682717e-06,
53051,0.58826333,0.5202082,1,1,0.3488066,0.12166604,0.042437915,0.014802625,1,1,0,1,1,0.3488066,0.12166604,0.042437915,0.014802625,0.06805515
53051,,0.6744033,,1,0.17652664,0.031161653,0.005500862,0.000971049,0,0,0,0,1,0.17652664,0.031161653,0.005500862,0.000971049,
53052,0.6603834,,,,0.24849069,0.06174762,0.01534371,0.003812769,1,1,0.16666667,0.5416667,1,0.24849069,0.06174762,0.01534371,0.003812769,
53052,0.6374027,0.62424535,1,1,0.32076678,0.102891326,0.03300412,0.010586625,2,2,0,0,1,0.32076678,0.102891326,0.03300412,0.010586625,0.013157368
53052,0.8234282,0.6603834,1,1,0.27480546,0.07551804,0.020752769,0.005702974,3,3,0,0,1,0.27480546,0.07551804,0.020752769,0.005702974,0.16304481
53052,0.6655051,0.6374027,1,1,0.6468564,0.41842324,0.27065977,0.175078,4,4,0,1,1,0.6468564,0.41842324,0.27065977,0.175078,0.028102398
53052,,0.8234282,,1,0.33101025,0.109567784,0.03626806,0.0120051,5,5,0,2,1,0.33101025,0.109567784,0.03626806,0.0120051,
53053,0.7080987,,,,0.37774828,0.14269376,0.053902324,0.020361511,6,6,1.0666667,1.0666667,1,0.37774828,0.14269376,0.053902324,0.020361511,
53053,0.6962296,0.6888741,1,1,0.4161974,0.17322026,0.07209382,0.030005261,7,7,0,0,1,0.4161974,0.17322026,0.07209382,0.030005261,0.007355452
53053,0.7364232,0.7080987,1,1,0.39245915,0.15402418,0.060448203,0.02372345,8,8,0,0,1,0.39245915,0.15402418,0.060448203,0.02372345,0.028324485
53053,0.7312312,0.6962296,1,1,0.4728464,0.22358371,0.10572075,0.049989674,9,9,0,0,1,0.4728464,0.22358371,0.10572075,0.049989674,0.035001636
53053,,0.7364232,,1,0.46246243,0.2138715,0.09890753,0.045741018,10,10,0,0,1,0.46246243,0.2138715,0.09890753,0.045741018,
53054,0.516873,,,,0.2079258,0.043233138,0.008989285,0.001869104,11,11,0.3375,0.57916665,1,0.2079258,0.043233138,0.008989285,0.001869104,
53054,0.47382167,0.6039629,1,1,0.033746004,0.001138793,3.8429705e-05,1.2968491e-06,12,12,0,0,1,0.033746004,0.001138793,3.8429705e-05,1.2968491e-06,-0.13014123
53054,0.20103098,0.516873,1,1,-0.024714112,0.000610787,-1.51E-05,3.7306117e-07,0,0,0,1,0,0,0,0,0,-0.31584203
53054,0.2797705,0.47382167,1,0,-0.59793806,0.35752994,-0.21378075,0.12782764,0,0,1,2,0,0,0,0,0,-0.19405118
53054,,0.20103098,,0,-0.4045748,0.16368078,-0.06622112,0.026791397,0,0,2,3,0,0,0,0,0,
53055,0.21870908,,,,-0.38398466,0.14744422,-0.056616317,0.021739796,0,0,1.4583334,2.125,0,0,0,0,0,
53055,0.2938129,0.2883859,1,0,-0.53757143,0.28898305,-0.15534903,0.083511196,0,0,4,5,0,0,0,0,0,0.005427003
53055,0.2782888,0.21870908,1,0,-0.41237423,0.1700525,-0.07012527,0.028917855,0,0,5,6,0,0,0,0,0,0.05957973
53055,0.3041155,0.2938129,1,0,-0.44342235,0.19662338,-0.0871872,0.038660754,0,0,6,7,0,0,0,0,0,0.010302603
53055,,0.2782888,,0,-0.39176896,0.15348291,-0.060129844,0.023557007,0,0,7,8,0,0,0,0,0,
53056,0,,,,1,1,1,1,0,0,1.3333334,1.4444444,1,1,1,1,1,
53056,0.27065995,1,1,1,-0.78149784,0.6107389,-0.4772911,0.37300196,0,0,0,0,0,0,0,0,0,-0.7293401
53056,0.31824517,0,1,0,-0.42655936,0.1819529,-0.077613704,0.033106852,0,0,1,2,0,0,0,0,0,0.31824517
53056,,0.27065995,,0,-0.36350965,0.13213927,-0.0480339,0.017460786,0,0,2,3,0,0,0,0,0,
53061,0.73674893,,,,0.31295335,0.097939804,0.03065059,0.009592204,0,0,0,0.25,1,0.31295335,0.097939804,0.03065059,0.009592204,
53061,0.67064965,0.6564767,1,1,0.47349787,0.22420023,0.10615833,0.050265744,1,1,0,0,1,0.47349787,0.22420023,0.10615833,0.050265744,0.014172971
53061,,0.73674893,,1,0.3412993,0.11648521,0.03975632,0.013568804,2,2,0,0,1,0.3412993,0.11648521,0.03975632,0.013568804,
53062,0.6932073,,,,0.2662797,0.07090488,0.01888053,0.005027502,1,1,0.16666667,0.5416667,1,0.2662797,0.07090488,0.01888053,0.005027502,
53062,0.6890719,0.63313985,1,1,0.38641462,0.14931625,0.057697985,0.022295345,2,2,0,0,1,0.38641462,0.14931625,0.057697985,0.022295345,0.055932045
53062,0.66714,0.6932073,1,1,0.3781438,0.14299272,0.05407181,0.020446919,3,3,0,0,1,0.3781438,0.14299272,0.05407181,0.020446919,-0.026067317
53062,0.5039761,0.6890719,1,1,0.33428,0.11174313,0.037353493,0.012486527,4,4,0,1,1,0.33428,0.11174313,0.037353493,0.012486527,-0.18509579
53062,,0.66714,,1,0.007952213,6.32377e-05,5.0287963e-07,3.999006e-09,3,3,0,0,1,0.007952213,6.32377e-05,5.0287963e-07,3.999006e-09,
53063,0.5665995,,,,0.071312785,0.005085514,0.000362662,2.5862446e-05,4,4,1.0666667,1.0666667,1,0.071312785,0.005085514,0.000362662,2.5862446e-05,
53063,0.48643607,0.5356564,1,1,0.13319895,0.01774196,0.00236321,0.000314777,0,0,0,0,1,0.13319895,0.01774196,0.00236321,0.000314777,-0.049220324
53063,0.44677055,0.5665995,1,1,-0.027127862,0.000735921,-2.00E-05,5.4157954e-07,1,1,0,0,0,0,0,0,0,-0.11982894
53063,0.3581961,0.48643607,1,0,-0.1064589,0.011333498,-0.001206552,0.000128448,0,0,0,0,0,0,0,0,0,-0.12823996
53063,,0.44677055,,0,-0.2836078,0.08043339,-0.022811538,0.00646953,0,0,1,1,0,0,0,0,0,
53064,0.532393,,,,-0.4538437,0.20597412,-0.09348006,0.04242534,0,0,0.3375,0.57916665,0,0,0,0,0,
53064,0.71073407,0.27307814,1,0,0.088237375,0.007785834,0.000687002,6.0619215e-05,0,0,3,3,1,0.088237375,0.007785834,0.000687002,6.0619215e-05,0.43765593
53064,0.74179286,0.532393,1,1,0.42146814,0.17763539,0.07486766,0.031554334,1,1,0,0,1,0.42146814,0.17763539,0.07486766,0.031554334,0.20939988
53064,0.646849,0.71073407,1,1,0.48358572,0.23385514,0.11308901,0.05468823,2,2,0,0,1,0.48358572,0.23385514,0.11308901,0.05468823,-0.06388509
53064,,0.74179286,,1,0.29369795,0.086258486,0.025333941,0.007440527,3,3,0,1,1,0.29369795,0.086258486,0.025333941,0.007440527,
53065,0.58928883,,,,0.5082667,0.25833502,0.13130309,0.06673699,4,4,1.4583334,2.125,1,0.5082667,0.25833502,0.13130309,0.06673699,
53065,0.5995393,0.75413334,1,1,0.17857769,0.031889994,0.005694841,0.001016972,5,5,0,0,1,0.17857769,0.031889994,0.005694841,0.001016972,-0.15459406
53065,0.73092204,0.58928883,1,1,0.20387591,0.04156539,0.008474181,0.001727682,1.8,1.8,1,2,1,0.20387591,0.04156539,0.008474181,0.001727682,0.14163321
53065,0.7999128,0.5995393,1,0.6,0.4618441,0.21329996,0.09851132,0.045496874,6,6,0,0,1,0.4618441,0.21329996,0.09851132,0.045496874,0.20037353
53065,,0.73092204,,1,0.5998256,0.35979077,0.21581173,0.1294494,7,7,0,0,1,0.5998256,0.35979077,0.21581173,0.1294494,
53066,0.2979719,,,,0.3554592,0.12635125,0.04491272,0.015964638,8,8,1.3333334,1.4444444,1,0.3554592,0.12635125,0.04491272,0.015964638,
53066,0.36118802,0.6777296,1,1,-0.4040562,0.1632614,-0.065966785,0.026654286,0,0,0,0,0,0,0,0,0,-0.31654158
53066,0.33179453,0.2979719,1,0,-0.27762392,0.07707504,-0.021397876,0.005940562,0,0,1,1,0,0,0,0,0,0.033822626
53066,,0.36118802,,0,-0.31770918,0.100939125,-0.032069284,0.010188706,0,1,2,2,0,0,0,0,0,
53071,0.79369557,,,,0.5735891,0.32900444,0.18871336,0.10824392,0,0,0,0.25,1,0.5735891,0.32900444,0.18871336,0.10824392,
53071,0.67115927,0.78679454,1,1,0.58739114,0.34502834,0.2026666,0.119044565,0,0,0,2,1,0.58739114,0.34502834,0.2026666,0.119044565,-0.115635276
53071,,0.79369557,,1,0.34231853,0.11718198,0.040113565,0.013731617,1,2,0,0,1,0.34231853,0.11718198,0.040113565,0.013731617,
53081,0.58022815,,,,-0.09577128,0.009172139,-0.000878427,8.412813e-05,0,0,0,0.25,0,0,0,0,0,
53081,0.4583793,0.45211437,1,0,0.16045633,0.025746234,0.004131146,0.000662869,0,0,0,0,1,0.16045633,0.025746234,0.004131146,0.000662869,0.006264925
53081,,0.58022815,,1,-0.08324137,0.006929126,-0.00057679,4.801279e-05,1,1,0,0,0,0,0,0,0,
54011,0.15263444,,,,-1,1,-1,1,0,0,0.05,0.05,0,0,0,0,0,
54011,0.25471133,0,1,0,-0.6947311,0.48265132,-0.3353129,0.2329523,0,0,0,0,0,0,0,0,0,0.25471133
54011,,0.15263444,,0,-0.20990667,0.044060808,-0.009248657,0.001941355,0,0,0,0,0,0,0,0,0,
54012,0.3753952,,,,-0.31839713,0.101376735,-0.03227806,0.010277242,0,1,1.5138888,1.5138888,0,0,0,0,0,
54012,0.27848366,0.34080145,1,0,-0.24920955,0.062105402,-0.01547726,0.003857081,0,2,0,0,0,0,0,0,0,-0.06231779
54012,0.4131297,0.3753952,1,0,-0.44293264,0.19618931,-0.086898655,0.03849025,0,3,2,2,0,0,0,0,0,0.03773448
54012,0.24591093,0.27848366,1,0,-0.17374063,0.030185806,-0.005244501,0.000911183,0,0,3,3,0,0,0,0,0,-0.03257273
54012,,0.4131297,,0,-0.5081781,0.258245,-0.13123445,0.066690475,0,4,4,4,0,0,0,0,0,
54013,0.28266823,,,,-0.10059327,0.010119006,-0.001017904,0.000102394,0,0,0.7256944,0.875,0,0,0,0,0,
54013,0,0.43826413,1,0,-0.43466353,0.18893239,-0.08212202,0.03569545,0,6,1,1,0,0,0,0,0,-0.43826413
54013,0.14761369,0.28266823,1,0,-0.8708283,0.75834185,-0.66038555,0.5750824,0,0,2,2,0,0,0,0,0,-0.13505454
54013,0.3212897,0,1,0,-0.7047726,0.4967044,-0.35006365,0.24671526,0,7,3,3,0,0,0,0,0,0.3212897
54013,,0.14761369,,0,-0.3574206,0.12774949,-0.045660295,0.01631993,0,0,4,4,0,0,0,0,0,
54014,0.35758555,,,,-0.5883212,0.34612185,-0.20363082,0.11980033,0,0,3.049107,3.080357,0,0,0,0,0,
54014,0.4119397,0.20583938,1,0,-0.2848289,0.0811275,-0.023107458,0.006581672,0,0,6,6,0,0,0,0,0,0.20610033
54014,0.35490805,0.35758555,1,0,-0.16756848,0.028079193,-0.004705188,0.000788441,0,1,7,7,0,0,0,0,0,-0.0026775
54014,0,0.4119397,1,0,-0.2901839,0.0842067,-0.024435427,0.007090768,0,0,8,8,0,0,0,0,0,-0.4119397
54014,,0.35490805,,0,-0.8622479,0.74347144,-0.64105666,0.55274975,0,0,9,9,0,0,0,0,0,
54015,0,,,,-0.5123247,0.2624766,-0.13447323,0.06889396,0,0,2.5416667,2.625,0,0,0,0,0,
54015,0.31122017,0.22820735,1,0,-1,1,-1,1,0,0,11,11,0,0,0,0,0,0.08301282
54015,0.19778515,0,1,0,-0.37755966,0.1425513,-0.05382162,0.020320872,0,0,12,12,0,0,0,0,0,0.19778515
54015,0,0.31122017,1,0,-0.6044297,0.3653353,-0.2208195,0.13346988,0,0,13,13,0,0,0,0,0,-0.31122017
54015,,0.19778515,,0,-1,1,-1,1,0,0,14,14,0,0,0,0,0,
54016,0.24566261,,,,-0.39370432,0.1550031,-0.06102539,0.02402596,0,0,1.5343915,1.8888888,0,0,0,0,0,
54016,0.32285532,0.2809848,1,0,-0.48335147,0.23362865,-0.11292475,0.054582343,0,1,16,16,0,0,0,0,0,0.041870534
54016,0.30829,0.24566261,1,0,-0.3248478,0.10552608,-0.034279916,0.011135754,0,0,0,0,0,0,0,0,0,0.06262739
54016,,0.32285532,,0,-0.38342,0.1470109,-0.056366913,0.0216122,0,0,1,1,0,0,0,0,0,
54021,0,,,,-0.8397932,0.70525265,-0.5922664,0.49738127,0,0,0.05,0.05,0,0,0,0,0,
54021,0.47811562,0,1,0,-0.5800746,0.33648655,-0.1951873,0.1132232,0,0,1,1,0,0,0,0,0,0.47811562
54021,,0,,0,-0.043768764,0.001915705,-8.38E-05,3.6699244e-06,0,0,0,0,0,0,0,0,0,
54022,0.41956046,,,,-0.37899303,0.14363572,-0.054436937,0.02063122,0,0,1.5138888,1.5138888,0,0,0,0,0,
54022,0,0.31050348,1,0,-0.1608791,0.025882086,-0.004163887,0.000669882,0,0,2,2,0,0,0,0,0,-0.31050348
54022,0.32150686,0.41956046,1,0,-0.9999889,0.9999778,-0.99996674,0.99995565,0,0,3,3,0,0,0,0,0,-0.098053604
54022,0,0,1,0,-0.35547942,0.12636562,-0.044920377,0.015968269,0,0,4,4,0,0,0,0,0,0
54022,,0.32150686,,0,-0.9999798,0.9999596,-0.9999394,0.9999192,0,0,5,5,0,0,0,0,0,
54023,0.4446805,,,,-0.41118923,0.16907658,-0.06952247,0.02858689,0,0,0.7256944,0.875,0,0,0,0,0,
54023,0.21145399,0.29439387,1,0,-0.093535185,0.008748831,-0.000818324,7.654204e-05,0,0,0,0,0,0,0,0,0,-0.08293988
54023,0.1477356,0.4446805,1,0,-0.57709205,0.33303523,-0.19219199,0.11091247,0,0,1,1,0,0,0,0,0,-0.29694492
54023,0.2574139,0.21145399,1,0,-0.67595327,0.45691282,-0.30885172,0.20876932,0,1,2,2,0,0,0,0,0,0.045959905
54023,,0.1477356,,0,-0.47564277,0.22623605,-0.107607536,0.051182747,0,0,3,3,0,0,0,0,0,
54024,0.29122987,,,,-1,1,-1,1,0,0,3.049107,3.080357,0,0,0,0,0,
54024,0.37197182,0,1,0,-0.41754028,0.17433989,-0.07279392,0.030394396,0,0,5,5,0,0,0,0,0,0.37197182
54024,0.18154515,0.29122987,1,0,-0.25605634,0.06556485,-0.016788295,0.004298749,0,0,6,6,0,0,0,0,0,-0.10968472
54024,0.2394448,0.37197182,1,0,-0.6369097,0.40565398,-0.25836498,0.16455516,0,0,7,7,0,0,0,0,0,-0.13252701
54024,,0.18154515,,0,-0.5211104,0.27155608,-0.1415107,0.073742695,0,0,8,8,0,0,0,0,0,
54025,0.22657335,,,,-1,1,-1,1,0,0,2.5416667,2.625,0,0,0,0,0,
54025,0.23787989,0,1,0,-0.5468533,0.29904854,-0.16353568,0.08943003,0,0,10,10,0,0,0,0,0,0.23787989
54025,0.43765628,0.22657335,1,0,-0.52424026,0.27482784,-0.14407583,0.07553034,0,1,11,11,0,0,0,0,0,0.21108294
54025,0,0.23787989,1,0,-0.12468743,0.015546956,-0.00193851,0.000241708,0,0,0,0,0,0,0,0,0,-0.23787989
54025,,0.43765628,,0,-0.80587494,0.64943445,-0.52336293,0.42176506,0,0,1,1,0,0,0,0,0,
54026,0,,,,-0.46490225,0.2161341,-0.100481234,0.046713952,0,0,1.5343915,1.8888888,0,0,0,0,0,
54026,0.28571695,0.25748548,1,0,-0.9049925,0.81901145,-0.74119925,0.67077976,0,0,3,3,0,0,0,0,0,0.028231472
54026,0,0,1,0,-0.42109776,0.17732333,-0.07467045,0.03144356,0,1,4,4,0,0,0,0,0,0
54026,,0.28571695,,0,-0.8865774,0.78601956,-0.69686717,0.6178267,0,0,5,5,0,0,0,0,0,
54031,0.6733728,,,,0.81527925,0.66468024,0.54190004,0.44179982,0,0,0.05,0.05,1,0.81527925,0.66468024,0.54190004,0.44179982,
54031,1,0.9076396,1,1,0.360821,0.1301918,0.046975937,0.016949905,0,0,0,0,1,0.360821,0.1301918,0.046975937,0.016949905,0.09236038
54031,,0.6733728,,1,1,1,1,1,1,1,0,0,1,1,1,1,1,
54032,0.59176207,,,,0.4004464,0.16035731,0.064214505,0.025714466,2,2,1.5138888,1.5138888,1,0.4004464,0.16035731,0.064214505,0.025714466,
54032,0.53743166,0.7002232,1,1,0.1835241,0.033681095,0.006181293,0.001134416,3,3,0,0,1,0.1835241,0.033681095,0.006181293,0.001134416,-0.16279155
54032,1,0.59176207,1,1,0.074863285,0.005604512,0.000419572,3.141055e-05,4,4,0,0,1,0.074863285,0.005604512,0.000419572,3.141055e-05,0.40823793
54032,1,0.53743166,1,1,1,1,1,1,5,5,0,0,1,1,1,1,1,0.46256834
54032,,1,,1,1,1,1,1,6,6,4.5,4.5,1,1,1,1,1,
54033,0.45394212,,,,-0.021534085,0.000463717,-9.99E-06,2.150333e-07,0,0,0.7256944,0.875,0,0,0,0,0,
54033,0.3577899,0.48923296,1,0,-0.09211576,0.008485314,-0.000781631,7.200054e-05,0,0,1,1,0,0,0,0,0,-0.13144305
54033,0.42973387,0.45394212,1,0,-0.28442022,0.080894865,-0.023008134,0.006543979,0,0,2,2,0,0,0,0,0,-0.024208248
54033,0.4567041,0.3577899,1,0,-0.14053226,0.019749315,-0.002775416,0.000390035,0,0,3,3,0,0,0,0,0,0.098914206
54033,,0.42973387,,0,-0.05735746,0.003289878,-0.000188699,1.0823299e-05,0,0,0,0,0,0,0,0,0,
54034,0.510949,,,,-0.13399845,0.017955586,-0.002406021,0.000322403,0,0,3.049107,3.080357,0,0,0,0,0,
54034,0.674798,0.41846335,1,0,0.052360594,0.002741632,0.000143553,7.516545e-06,0,0,2,2,1,0.052360594,0.002741632,0.000143553,7.516545e-06,0.25633466
54034,0.8888907,0.510949,1,1,0.36365616,0.13224581,0.048092004,0.017488953,1,1,2,3,1,0.36365616,0.13224581,0.048092004,0.017488953,0.37794167
54034,0.6108549,0.674798,1,1,0.77778137,0.6049439,0.47051406,0.36595708,2,2,0,0,1,0.77778137,0.6049439,0.47051406,0.36595708,-0.06394309
54034,,0.8888907,,1,0.22170982,0.049155243,0.0108982,0.002416238,0,0,5.25,5.25,1,0.22170982,0.049155243,0.0108982,0.002416238,
54035,0.5243804,,,,0.2551567,0.06510494,0.016611962,0.004238653,0,0,2.5416667,2.625,1,0.2551567,0.06510494,0.016611962,0.004238653,
54035,0.5393551,0.6179778,1,1,0.0487608,0.002377616,0.000115934,5.6530566e-06,3,3,0,0,1,0.0487608,0.002377616,0.000115934,5.6530566e-06,-0.0786227
54035,0.57393074,0.5243804,1,1,0.07871017,0.006195291,0.000487632,3.8381626e-05,4,4,0,0,1,0.07871017,0.006195291,0.000487632,3.8381626e-05,0.049550354
54035,0.53023136,0.5393551,1,1,0.14786148,0.021863017,0.003232698,0.000477992,5,5,0,0,1,0.14786148,0.021863017,0.003232698,0.000477992,-0.009123743
54035,,0.57393074,,1,0.1367378,0.018697225,0.002556617,0.000349586,6,6,0,0,1,0.1367378,0.018697225,0.002556617,0.000349586,
54036,0.45622155,,,,0.013531625,0.000183105,2.4777066e-06,3.35274e-08,7,7,1.5343915,1.8888888,1,0.013531625,0.000183105,2.4777066e-06,3.35274e-08,
54036,0.42550635,0.48812175,1,1,-0.066382855,0.004406684,-0.000292528,1.941886e-05,0,0,0,1,0,0,0,0,0,-0.062615395
54036,0.32664979,0.45622155,1,0,-0.13748014,0.01890079,-0.002598483,0.00035724,0,0,1,2,0,0,0,0,0,-0.12957177
54036,,0.42550635,,0,-0.3337906,0.11141617,-0.03718967,0.012413561,0,0,2,3,0,0,0,0,0,
54041,0.6429321,,,,0.34973887,0.12231728,0.042779107,0.014961516,0,0,0.05,0.05,1,0.34973887,0.12231728,0.042779107,0.014961516,
54041,1,0.6748694,1,1,0.2858642,0.08171834,0.02336035,0.006677887,1,1,0,0,1,0.2858642,0.08171834,0.02336035,0.006677887,0.32513058
54041,,0.6429321,,1,1,1,1,1,2,2,0,0,1,1,1,1,1,
54042,0,,,,1,1,1,1,3,3,1.5138888,1.5138888,1,1,1,1,1,
54042,0.9838221,1,1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,-0.016177893
54042,0.9999737,0,1,0,0.96766174,0.93636924,0.9060887,0.87678736,5,5,0,0,1,0.96766174,0.93636924,0.9060887,0.87678736,0.9999737
54042,0.99996704,0.9838221,1,1,0.9999474,0.99989486,0.9998423,0.9997897,6,6,0,0,1,0.9999474,0.99989486,0.9998423,0.9997897,0.016144931
54042,,0.9999737,,1,0.9999506,0.9999012,0.99985176,0.99980235,7,7,4.5,4.5,1,0.9999506,0.9999012,0.99985176,0.99980235,
54043,1,,,,0.758682,0.5755984,0.43669614,0.33131352,8,8,0.7256944,0.875,1,0.758682,0.5755984,0.43669614,0.33131352,
54043,0.90008926,0.87928367,1,1,1,1,1,1,9,9,0,0,1,1,1,1,1,0.020805597
54043,0.7586634,1,1,1,0.8001785,0.6402857,0.5123429,0.40996575,10,10,0,0,1,0.8001785,0.6402857,0.5123429,0.40996575,-0.24133658
54043,0.82622325,0.90008926,1,1,0.51732683,0.26762706,0.13845065,0.07162424,11,11,0,0,1,0.51732683,0.26762706,0.13845065,0.07162424,-0.07386601
54043,,0.7586634,,1,0.6524465,0.42568645,0.27773765,0.18120895,12,12,0,2,1,0.6524465,0.42568645,0.27773765,0.18120895,
54044,0.9992625,,,,0.6219156,0.38677898,0.24054387,0.14959799,13,13,3.049107,3.080357,1,0.6219156,0.38677898,0.24054387,0.14959799,
54044,0.94034815,0.8109578,1,1,0.99858826,0.9971785,0.99577075,0.994365,14,14,0,0,1,0.99858826,0.9971785,0.99577075,0.994365,0.12939036
54044,1,0.9992625,1,1,0.8806963,0.77562594,0.6830909,0.60159564,0,0,0,0,1,0.8806963,0.77562594,0.6830909,0.60159564,0.000737488
54044,0.79285115,0.94034815,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,-0.147497
54044,,1,,1,0.5857023,0.34304717,0.20092353,0.11768137,2,2,5.25,5.25,1,0.5857023,0.34304717,0.20092353,0.11768137,
54045,0.75163186,,,,0.32259157,0.10406532,0.033570595,0.010829591,6,6,2.5416667,2.625,1,0.32259157,0.10406532,0.033570595,0.010829591,
54045,1,0.6612958,1,1,0.5032637,0.25327435,0.1274638,0.064147905,7,7,0,1,1,0.5032637,0.25327435,0.1274638,0.064147905,0.33870423
54045,1,0.75163186,1,1,1,1,1,1,8,8,0,0,1,1,1,1,1,0.24836814
54045,0.6742546,1,1,1,1,1,1,1,9,9,0,0,1,1,1,1,1,-0.3257454
54045,,1,,1,0.37802827,0.14290537,0.05402227,0.020421946,10,10,3.1666667,3.1666667,1,0.37802827,0.14290537,0.05402227,0.020421946,
54046,0.4201442,,,,0.31483972,0.09912405,0.031208187,0.009825577,11,11,1.5343915,1.8888888,1,0.31483972,0.09912405,0.031208187,0.009825577,
54046,0.41183773,0.64065653,1,1,-0.146209,0.021377072,-0.00312552,0.000456979,0,0,0,0,0,0,0,0,0,-0.2288188
54046,0.40421596,0.4201442,1,0,-0.16713652,0.027934616,-0.004668895,0.000780343,0,0,1,1,0,0,0,0,0,-0.015928239
54046,,0.41183773,,0,-0.19156805,0.036698315,-0.007030225,0.001346767,12,12,2,2,0,0,0,0,0,
54051,1,,,,1,1,1,1,0,0,0.05,0.05,1,1,1,1,1,
54051,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
54051,,1,,1,1,1,1,1,2,2,0,0,1,1,1,1,1,
54052,0.9075831,,,,0.3496709,0.12226973,0.042754166,0.014949887,3,3,1.5138888,1.5138888,1,0.3496709,0.12226973,0.042754166,0.014949887,
54052,0.74507225,0.67483544,1,1,0.81516623,0.664496,0.5416747,0.44155493,4,4,0,0,1,0.81516623,0.664496,0.5416747,0.44155493,0.0702368
